ID,SUBTYPE
20311522,H11N2
20311533,H9N1
20311533,H9N1
20311532,H9N1
20311532,H9N1
20311535,H9N1
20311535,H9N1
20311534,H9N1
20311534,H9N1
20311529,H9N2
20311529,H9N2
20311528,H9N2
20311528,H9N2
20393449,H1N7
20393449,H1N7
20311531,H9N1
20311531,H9N1
20311530,H9N1
20311530,H9N1
20311509,H5N1
20311509,H5N1
20311508,H5N1
20311508,H5N1
20311511,H5N1
20311511,H5N1
20311510,H5N1
20311510,H5N1
20311504,H3N8
20311504,H3N8
20311507,H11N9
20311507,H11N9
20311506,H12N5
20311506,H12N5
20311517,H11N2
20311517,H11N2
20311516,H12N5
20311516,H12N5
20311519,H11N2
20311519,H11N2
20311518,H11N2
20311518,H11N2
20311513,H3N8
20311513,H3N8
20311512,H4N6
20311512,H4N6
20311515,H1N8
20311515,H1N8
20311514,H3N8
20311514,H3N8
20311493,H4N6
20311493,H4N6
20311492,H4N6
20311492,H4N6
20311495,H4N6
20311495,H4N6
20311494,H4N6
20311494,H4N6
20393411,H3N7
20393411,H3N7
20311489,H4N6
20311489,H4N6
20311488,H5N1
20311488,H5N1
20311491,H4N6
20311491,H4N6
20311490,H4N6
20311490,H4N6
20393423,H3N7
20393423,H3N7
20311501,H9N2
20311501,H9N2
20311500,H9N2
20311500,H9N2
20311503,H5N1
20311503,H5N1
20311502,H5N1
20311502,H5N1
20311497,H3N2
20311497,H3N2
20311496,H3N2
20311496,H3N2
20311499,H2N5
20311499,H2N5
20311498,H2N5
20311498,H2N5
20311093,H6N8
20311093,H6N8
20327476,H5N1
20327476,H5N1
20311095,H6N8
20311095,H6N8
20327474,H5N1
20327474,H5N1
20311089,H6N8
20311089,H6N8
20327472,H5N1
20327472,H5N1
20311101,H6N2
20311101,H6N2
20327487,H5N1
20327487,H5N1
20327484,H5N1
20327484,H5N1
20311103,H6N2
20311103,H6N2
20327482,H5N1
20327482,H5N1
20311097,H6N8
20311097,H6N8
20327480,H5N1
20327480,H5N1
20311099,H6N8
20311099,H6N8
20327462,H5N1
20327462,H5N1
20311076,H6N8
20311076,H6N8
20327460,H5N1
20327460,H5N1
20311072,H6N8
20311072,H6N8
20327470,H5N1
20327470,H5N1
20327468,H4N6
20327468,H4N6
20311087,H6N8
20311087,H6N8
20311080,H6N8
20311080,H6N8
20327464,H5N1
20327464,H5N1
20311083,H6N8
20311083,H6N8
20327446,H5N1
20327446,H5N1
20311061,H8N4
20311061,H8N4
20311060,H8N4
20311060,H8N4
20311063,H6N8
20311063,H6N8
20311062,H8N4
20311062,H8N4
20311057,H8N4
20311057,H8N4
20311056,H8N4
20311056,H8N4
20311059,H8N4
20311059,H8N4
20327441,H5N1
20327441,H5N1
20311058,H8N4
20311058,H8N4
20311069,H6N8
20311069,H6N8
20327455,H5N1
20327455,H5N1
20311068,H6N8
20311068,H6N8
20327453,H5N1
20327453,H5N1
20311070,H6N8
20311070,H6N8
20311065,H6N8
20311065,H6N8
20327451,H5N1
20327451,H5N1
20311064,H6N8
20311064,H6N8
20311067,H6N8
20311067,H6N8
20311066,H6N8
20311066,H6N8
20327430,H6N1
20327430,H6N1
20311045,H9N2
20311045,H9N2
20327428,H6N1
20327428,H6N1
20311047,H8N6
20311047,H8N6
20311041,H9N2
20311041,H9N2
20311043,H9N2
20311043,H9N2
20311053,H8N4
20311053,H8N4
20311052,H8N4
20311052,H8N4
20327436,H5N1
20327436,H5N1
20311055,H8N4
20311055,H8N4
20311054,H8N4
20311054,H8N4
20327434,H6N2
20327434,H6N2
20311049,H8N4
20311049,H8N4
20311048,H8N4
20311048,H8N4
20327432,H5N1
20327432,H5N1
20311051,H8N4
20311051,H8N4
20311050,H8N4
20311050,H8N4
20327542,H5N1
20327542,H5N1
20311157,H5N1
20311157,H5N1
20327543,H5N1
20327543,H5N1
20327540,H5N1
20327540,H5N1
20311159,H5N1
20311159,H5N1
20327541,H5N1
20327541,H5N1
20327538,H5N1
20327538,H5N1
20311153,H5N1
20311153,H5N1
20327539,H5N1
20327539,H5N1
20327536,H5N1
20327536,H5N1
20311155,H5N1
20311155,H5N1
20327537,H5N1
20327537,H5N1
20327550,H5N1
20327550,H5N1
20311165,H5N1
20311165,H5N1
20327548,H5N1
20327548,H5N1
20311167,H5N1
20311167,H5N1
20327549,H5N1
20327549,H5N1
20327546,H5N1
20327546,H5N1
20311161,H5N1
20311161,H5N1
20327547,H5N1
20327547,H5N1
20327544,H5N1
20327544,H5N1
20327545,H5N1
20327545,H5N1
20327526,H5N1
20327526,H5N1
20311141,H5N1
20311141,H5N1
20327527,H5N1
20327527,H5N1
20311140,H5N1
20311140,H5N1
20327524,H5N1
20327524,H5N1
20311143,H5N1
20311143,H5N1
20327525,H5N1
20327525,H5N1
20311142,H5N1
20311142,H5N1
20327522,H5N1
20327522,H5N1
20311137,H5N1
20311137,H5N1
20327523,H5N1
20327523,H5N1
20311136,H5N1
20311136,H5N1
20327520,H5N1
20327520,H5N1
20311139,H5N1
20311139,H5N1
20327521,H5N1
20327521,H5N1
20311138,H5N1
20311138,H5N1
20327534,H5N1
20327534,H5N1
20311149,H5N1
20311149,H5N1
20327535,H5N1
20327535,H5N1
20311148,H5N1
20311148,H5N1
20327532,H6N1
20327532,H6N1
20311151,H5N1
20311151,H5N1
20327533,H9N2
20327533,H9N2
20311150,H5N1
20311150,H5N1
20327530,H5N1
20327530,H5N1
20311145,H5N1
20311145,H5N1
20327531,H5N1
20327531,H5N1
20311144,H5N1
20311144,H5N1
20327528,H5N1
20327528,H5N1
20311147,H5N1
20311147,H5N1
20327529,H5N1
20327529,H5N1
20311146,H5N1
20311146,H5N1
20327510,H5N1
20327510,H5N1
20311125,H5N1
20311125,H5N1
20327511,H5N1
20327511,H5N1
20311124,H5N1
20311124,H5N1
20327508,H5N1
20327508,H5N1
20311127,H5N1
20311127,H5N1
20327509,H5N1
20327509,H5N1
20311126,H5N1
20311126,H5N1
20327506,H5N1
20327506,H5N1
20311121,H5N1
20311121,H5N1
20327507,H5N1
20327507,H5N1
20327504,H5N1
20327504,H5N1
20311123,H5N1
20311123,H5N1
20327505,H5N1
20327505,H5N1
20311122,H5N1
20311122,H5N1
20327518,H5N1
20327518,H5N1
20311133,H5N1
20311133,H5N1
20327519,H5N1
20327519,H5N1
20311132,H5N1
20311132,H5N1
20327516,H5N1
20327516,H5N1
20311135,H5N1
20311135,H5N1
20327517,H5N1
20327517,H5N1
20311134,H5N1
20311134,H5N1
20327514,H5N1
20327514,H5N1
20311129,H5N1
20311129,H5N1
20327515,H5N1
20327515,H5N1
20311128,H5N1
20311128,H5N1
20327512,H5N1
20327512,H5N1
20311131,H5N1
20311131,H5N1
20327513,H5N1
20327513,H5N1
20311130,H5N1
20311130,H5N1
20327494,H5N1
20327494,H5N1
20327495,H5N1
20327495,H5N1
20311108,H5N1
20311108,H5N1
20327493,H5N1
20327493,H5N1
20311110,H5N1
20311110,H5N1
20327491,H5N1
20327491,H5N1
20327502,H5N1
20327502,H5N1
20327503,H5N1
20327503,H5N1
20311116,H5N1
20311116,H5N1
20327500,H6N8
20327500,H6N8
20327501,H5N1
20327501,H5N1
20311118,H5N1
20311118,H5N1
20327498,H5N1
20327498,H5N1
20327499,H5N1
20327499,H5N1
20311112,H5N1
20311112,H5N1
20327496,H5N1
20327496,H5N1
20327497,H5N1
20327497,H5N1
20311114,H5N1
20311114,H5N1
20327606,H5N1
20327606,H5N1
20311221,H5N1
20311221,H5N1
20327607,H5N1
20327607,H5N1
20327604,H5N1
20327604,H5N1
20327605,H5N1
20327605,H5N1
20327602,H5N1
20327602,H5N1
20311217,H5N1
20311217,H5N1
20327603,H5N1
20327603,H5N1
20327600,H5N1
20327600,H5N1
20311219,H5N1
20311219,H5N1
20327601,H5N1
20327601,H5N1
20327614,H5N1
20327614,H5N1
20311229,H5N1
20311229,H5N1
20327615,H5N5
20327615,H5N5
20327613,H5N1
20327613,H5N1
20212927,H5N1
20212927,H5N1
20327610,H5N1
20327610,H5N1
20311225,H5N1
20311225,H5N1
20327611,H5N1
20327611,H5N1
20327608,H5N1
20327608,H5N1
20311227,H5N1
20311227,H5N1
20327609,H5N1
20327609,H5N1
20327590,H5N1
20327590,H5N1
20311205,H5N1
20311205,H5N1
20327591,H5N1
20327591,H5N1
20327588,H5N1
20327588,H5N1
20327589,H5N1
20327589,H5N1
20311206,H5N1
20311206,H5N1
20311201,H5N1
20311201,H5N1
20327587,H5N1
20327587,H5N1
20327584,H5N1
20327584,H5N1
20311203,H5N1
20311203,H5N1
20327585,H5N1
20327585,H5N1
20327598,H5N1
20327598,H5N1
20311213,H5N1
20311213,H5N1
20327599,H5N1
20327599,H5N1
20327596,H5N1
20327596,H5N1
20311215,H5N1
20311215,H5N1
20327597,H5N1
20327597,H5N1
20327594,H5N1
20327594,H5N1
20327595,H5N1
20327595,H5N1
20327592,H5N1
20327592,H5N1
20311211,H5N1
20311211,H5N1
20327593,H5N1
20327593,H5N1
20327574,H5N1
20327574,H5N1
20327575,H5N1
20327575,H5N1
20311188,H5N1
20311188,H5N1
20327572,H5N1
20327572,H5N1
20327573,H5N1
20327573,H5N1
20311190,H5N1
20311190,H5N1
20327570,H5N1
20327570,H5N1
20327571,H5N1
20327571,H5N1
20311184,H5N1
20311184,H5N1
20327568,H6N2
20327568,H6N2
20327569,H5N1
20327569,H5N1
20311186,H5N1
20311186,H5N1
20327582,H5N1
20327582,H5N1
20311197,H5N1
20311197,H5N1
20327583,H11N2
20327583,H11N2
20327581,H5N1
20327581,H5N1
20311198,H5N1
20311198,H5N1
20327578,H5N1
20327578,H5N1
20327579,H5N1
20327579,H5N1
20311192,H5N1
20311192,H5N1
20327576,H5N1
20327576,H5N1
20327577,H5N1
20327577,H5N1
20327558,H5N1
20327558,H5N1
20311173,H5N1
20311173,H5N1
20327559,H6N8
20327559,H6N8
20311175,H5N1
20311175,H5N1
20327557,H12N5
20327557,H12N5
20327554,H5N1
20327554,H5N1
20311169,H5N1
20311169,H5N1
20327555,H5N1
20327555,H5N1
20327552,H5N1
20327552,H5N1
20311171,H5N1
20311171,H5N1
20327553,H5N1
20327553,H5N1
20327566,H5N1
20327566,H5N1
20327567,H5N1
20327567,H5N1
20327564,H5N1
20327564,H5N1
20327565,H5N1
20327565,H5N1
20311182,H5N1
20311182,H5N1
20327562,H5N1
20327562,H5N1
20327563,H5N1
20327563,H5N1
20327560,H6N8
20327560,H6N8
20212874,H5N1
20212874,H5N1
20327561,H5N1
20327561,H5N1
20311285,H4N6
20311285,H4N6
20311284,H4N6
20311284,H4N6
20311287,H4N6
20311287,H4N6
20311286,H4N6
20311286,H4N6
20311281,H4N6
20311281,H4N6
20311280,H4N6
20311280,H4N6
20311283,H4N6
20311283,H4N6
20311282,H4N6
20311282,H4N6
20311293,H4N6
20311293,H4N6
20311292,H4N6
20311292,H4N6
20311295,H4N2
20311295,H4N2
20311294,H4N6
20311294,H4N6
20311289,H4N6
20311289,H4N6
20311288,H4N6
20311288,H4N6
20311291,H4N6
20311291,H4N6
20311290,H4N6
20311290,H4N6
20311269,H5N1
20311269,H5N1
20311271,H5N1
20311271,H5N1
20311264,H5N1
20311264,H5N1
20311277,H4N8
20311277,H4N8
20311276,H5N1
20311276,H5N1
20311279,H4N6
20311279,H4N6
20311278,H4N6
20311278,H4N6
20311273,H5N1
20311273,H5N1
20311275,H5N1
20311275,H5N1
20311254,H5N1
20311254,H5N1
20311249,H5N1
20311249,H5N1
20311248,H5N1
20311248,H5N1
20311260,H5N1
20311260,H5N1
20311262,H5N1
20311262,H5N1
20311256,H5N1
20311256,H5N1
20311258,H5N1
20311258,H5N1
20311236,H5N1
20311236,H5N1
20327618,H5N6
20327618,H5N6
20311233,H5N1
20311233,H5N1
20311232,H5N1
20311232,H5N1
20327616,H5N5
20327616,H5N5
20327617,H5N1
20327617,H5N1
20212940,H5N1
20212940,H5N1
20311244,H5N1
20311244,H5N1
20212941,H5N1
20212941,H5N1
20212942,H5N2
20212942,H5N2
20311246,H5N1
20311246,H5N1
20311240,H5N1
20311240,H5N1
20311242,H5N1
20311242,H5N1
20213547,H5N1
20213547,H5N1
20311829,H5N1
20311829,H5N1
20311828,H5N1
20311828,H5N1
20311831,H3N2
20311831,H3N2
20246294,H5N1
20246294,H5N1
20311830,H5N1
20311830,H5N1
20393747,H5N1
20393747,H5N1
20311824,H2N9
20311824,H2N9
20311827,H1N1
20311827,H1N1
20311826,H5N1
20311826,H5N1
20311836,H5N1
20311836,H5N1
20311833,H5N1
20311833,H5N1
20311832,H5N1
20311832,H5N1
20311835,H4N6
20311835,H4N6
20311834,H4N6
20311834,H4N6
20311813,H5N1
20311813,H5N1
20311812,H5N1
20311812,H5N1
20311815,H5N1
20311815,H5N1
20311814,H5N1
20311814,H5N1
20311809,H5N1
20311809,H5N1
20311808,H5N1
20311808,H5N1
20393728,H5N1
20393728,H5N1
20311810,H5N1
20311810,H5N1
20311821,H5N1
20311821,H5N1
20311820,H5N1
20311820,H5N1
20311823,H4N6
20311823,H4N6
20311822,H4N6
20311822,H4N6
20311817,H5N1
20311817,H5N1
20311816,H5N1
20311816,H5N1
20311819,H5N1
20311819,H5N1
20311818,H5N1
20311818,H5N1
20262768,H5N1
20262768,H5N1
20262753,H11N3
20262753,H11N3
20262755,H11N2
20262755,H11N2
20262764,H5N1
20262764,H5N1
20262767,H5N1
20262767,H5N1
20262766,H5N1
20262766,H5N1
20262763,H5N1
20262763,H5N1
20246452,H5N1
20246452,H5N1
20246453,H5N1
20246453,H5N1
20246454,H5N1
20246454,H5N1
20246455,H5N1
20246455,H5N1
20246450,H5N1
20246450,H5N1
20246451,H5N1
20246451,H5N1
20246460,H5N1
20246460,H5N1
20230076,H7N7
20230076,H7N7
20246461,H5N1
20246461,H5N1
20246462,H5N1
20246462,H5N1
20246463,H5N1
20246463,H5N1
20246456,H5N1
20246456,H5N1
20246457,H5N1
20246457,H5N1
20246458,H5N1
20246458,H5N1
20246459,H5N1
20246459,H5N1
20246436,H5N1
20246436,H5N1
20246437,H5N1
20246437,H5N1
20246438,H5N1
20246438,H5N1
20246439,H5N1
20246439,H5N1
20246434,H5N1
20246434,H5N1
20246435,H5N1
20246435,H5N1
20246444,H5N1
20246444,H5N1
20246445,H5N1
20246445,H5N1
20246446,H5N1
20246446,H5N1
20246440,H5N1
20246440,H5N1
20246441,H5N1
20246441,H5N1
20246442,H5N1
20246442,H5N1
20246443,H5N1
20246443,H5N1
20246417,H5N1
20246417,H5N1
20246418,H5N1
20246418,H5N1
20246404,H5N1
20246404,H5N1
20246405,H5N1
20246405,H5N1
20246406,H5N1
20246406,H5N1
20246407,H5N1
20246407,H5N1
20246401,H5N1
20246401,H5N1
20246402,H5N1
20246402,H5N1
20246403,H5N1
20246403,H5N1
20246413,H5N1
20246413,H5N1
20246414,H5N1
20246414,H5N1
20246415,H5N1
20246415,H5N1
20246408,H5N1
20246408,H5N1
20246409,H5N1
20246409,H5N1
20246516,H5N1
20246516,H5N1
20246517,H5N1
20246517,H5N1
20246518,H5N1
20246518,H5N1
20246519,H5N1
20246519,H5N1
20246513,H5N1
20246513,H5N1
20246514,H5N1
20246514,H5N1
20246515,H5N1
20246515,H5N1
20246524,H5N1
20246524,H5N1
20246526,H5N1
20246526,H5N1
20246527,H5N1
20246527,H5N1
20246520,H5N1
20246520,H5N1
20246521,H5N1
20246521,H5N1
20246522,H5N1
20246522,H5N1
20246523,H5N1
20246523,H5N1
20246500,H5N1
20246500,H5N1
20246501,H5N1
20246501,H5N1
20246503,H5N1
20246503,H5N1
20246496,H5N1
20246496,H5N1
20246497,H5N1
20246497,H5N1
20246498,H5N1
20246498,H5N1
20246499,H5N1
20246499,H5N1
20246484,H5N1
20246484,H5N1
20246485,H5N1
20246485,H5N1
20246486,H5N1
20246486,H5N1
20246487,H5N1
20246487,H5N1
20246480,H5N1
20246480,H5N1
20246481,H5N1
20246481,H5N1
20246483,H5N1
20246483,H5N1
20246492,H5N1
20246492,H5N1
20246493,H5N1
20246493,H5N1
20246494,H5N1
20246494,H5N1
20246495,H5N1
20246495,H5N1
20246488,H5N1
20246488,H5N1
20246489,H5N1
20246489,H5N1
20246490,H5N1
20246490,H5N1
20246491,H5N1
20246491,H5N1
20246468,H5N1
20246468,H5N1
20246470,H5N1
20246470,H5N1
20246464,H5N1
20246464,H5N1
20246465,H5N1
20246465,H5N1
20246476,H5N1
20246476,H5N1
20246477,H5N1
20246477,H5N1
20246478,H5N1
20246478,H5N1
20246479,H5N1
20246479,H5N1
20246473,H5N1
20246473,H5N1
20246474,H5N1
20246474,H5N1
20311605,H6N8
20311605,H6N8
20311604,H6N8
20311604,H6N8
20311607,H6N8
20311607,H6N8
20311606,H6N8
20311606,H6N8
20311601,H8N4
20311601,H8N4
20311600,H11N2
20311600,H11N2
20311603,H6N8
20311603,H6N8
20311602,H6N8
20311602,H6N8
20311608,H6N8
20311608,H6N8
20311589,H2N1
20311589,H2N1
20311588,H2N9
20311588,H2N9
20311591,H12N5
20311591,H12N5
20311590,H2N1
20311590,H2N1
20311585,H4N6
20311585,H4N6
20311584,H4N6
20311584,H4N6
20311587,H3N8
20311587,H3N8
20311586,H3N8
20311586,H3N8
20311597,H11N9
20311597,H11N9
20311596,H11N9
20311596,H11N9
20311599,H11N8
20311599,H11N8
20311598,H11N9
20311598,H11N9
20311592,H12N5
20311592,H12N5
20311595,H11N9
20311595,H11N9
20311594,H11N9
20311594,H11N9
20311573,H5N1
20311573,H5N1
20311572,H5N1
20311572,H5N1
20311575,H5N1
20311575,H5N1
20311574,H5N1
20311574,H5N1
20311569,H5N1
20311569,H5N1
20311568,H5N1
20311568,H5N1
20311571,H5N1
20311571,H5N1
20311570,H5N1
20311570,H5N1
20311581,H5N1
20311581,H5N1
20311580,H5N1
20311580,H5N1
20311583,H4N6
20311583,H4N6
20311582,H4N6
20311582,H4N6
20311577,H5N1
20311577,H5N1
20311576,H5N1
20311576,H5N1
20311579,H5N1
20311579,H5N1
20311578,H5N1
20311578,H5N1
20311557,H5N1
20311557,H5N1
20311556,H5N1
20311556,H5N1
20311559,H5N1
20311559,H5N1
20311558,H5N1
20311558,H5N1
20311553,H5N1
20311553,H5N1
20311552,H5N1
20311552,H5N1
20311555,H5N1
20311555,H5N1
20311554,H5N1
20311554,H5N1
20311565,H5N1
20311565,H5N1
20311564,H5N1
20311564,H5N1
20311566,H5N1
20311566,H5N1
20311561,H5N1
20311561,H5N1
20311560,H5N1
20311560,H5N1
20311563,H5N1
20311563,H5N1
20311562,H5N1
20311562,H5N1
20311669,H5N1
20311669,H5N1
20311668,H5N1
20311668,H5N1
20311671,H5N1
20311671,H5N1
20311670,H5N1
20311670,H5N1
20311665,H5N1
20311665,H5N1
20311664,H5N1
20311664,H5N1
20311667,H5N1
20311667,H5N1
20311666,H5N1
20311666,H5N1
20311677,H5N1
20311677,H5N1
20311676,H5N1
20311676,H5N1
20311679,H5N1
20311679,H5N1
20311678,H5N1
20311678,H5N1
20311673,H5N1
20311673,H5N1
20311672,H5N1
20311672,H5N1
20311674,H5N1
20311674,H5N1
20311661,H5N1
20311661,H5N1
20311660,H5N1
20311660,H5N1
20311663,H5N1
20311663,H5N1
20311662,H5N1
20311662,H5N1
20311659,H6N6
20311659,H6N6
20311733,H12N5
20311733,H12N5
20311732,H12N5
20311732,H12N5
20311735,H5N1
20311735,H5N1
20311734,H9N2
20311734,H9N2
20311729,H3N6
20311729,H3N6
20311728,H3N6
20311728,H3N6
20311730,H12N5
20311730,H12N5
20311741,H4N6
20311741,H4N6
20311740,H4N6
20311740,H4N6
20311743,H4N6
20311743,H4N6
20311742,H4N6
20311742,H4N6
20311737,H5N1
20311737,H5N1
20311736,H5N1
20311736,H5N1
20311739,H5N1
20311739,H5N1
20311738,H5N1
20311738,H5N1
20393639,H5N1
20393639,H5N1
20311717,H4N6
20311717,H4N6
20311716,H4N6
20311716,H4N6
20393637,H5N1
20393637,H5N1
20311719,H3N8
20311719,H3N8
20311718,H3N8
20311718,H3N8
20311713,H4N6
20311713,H4N6
20311712,H4N6
20311712,H4N6
20311715,H4N6
20311715,H4N6
20311714,H4N6
20311714,H4N6
20311725,H3N8
20311725,H3N8
20311724,H3N8
20311724,H3N8
20393645,H2N3
20393645,H2N3
20311727,H3N8
20311727,H3N8
20311726,H3N8
20311726,H3N8
20393643,H5N1
20393643,H5N1
20311721,H3N8
20311721,H3N8
20393642,H5N1
20393642,H5N1
20311720,H3N8
20311720,H3N8
20311723,H3N8
20311723,H3N8
20311722,H3N8
20311722,H3N8
20311701,H3N8
20311701,H3N8
20311700,H4N6
20311700,H4N6
20311703,H5N1
20311703,H5N1
20311702,H3N8
20311702,H3N8
20311697,H5N1
20311697,H5N1
20311696,H5N1
20311696,H5N1
20311699,H4N8
20311699,H4N8
20311698,H5N1
20311698,H5N1
20311709,H6N4
20311709,H6N4
20311708,H6N8
20311708,H6N8
20311711,H4N9
20311711,H4N9
20311710,H5N1
20311710,H5N1
20311705,H5N1
20311705,H5N1
20311704,H5N1
20311704,H5N1
20311707,H4N6
20311707,H4N6
20311706,H4N6
20311706,H4N6
20311685,H5N1
20311685,H5N1
20311684,H5N1
20311684,H5N1
20311687,H5N1
20311687,H5N1
20311686,H5N1
20311686,H5N1
20311681,H5N1
20311681,H5N1
20311680,H5N1
20311680,H5N1
20311683,H5N1
20311683,H5N1
20311682,H5N1
20311682,H5N1
20311693,H5N1
20311693,H5N1
20311692,H5N1
20311692,H5N1
20311695,H5N1
20311695,H5N1
20311694,H5N1
20311694,H5N1
20311689,H5N1
20311689,H5N1
20311688,H5N1
20311688,H5N1
20311691,H5N1
20311691,H5N1
20311690,H5N1
20311690,H5N1
20311797,H5N1
20311797,H5N1
20311796,H5N1
20311796,H5N1
20311799,H5N1
20311799,H5N1
20311798,H5N1
20311798,H5N1
20311793,H5N1
20311793,H5N1
20311792,H5N1
20311792,H5N1
20311795,H5N1
20311795,H5N1
20311805,H5N1
20311805,H5N1
20311804,H5N1
20311804,H5N1
20311807,H5N1
20311807,H5N1
20311806,H5N1
20311806,H5N1
20311801,H5N1
20311801,H5N1
20311800,H5N1
20311800,H5N1
20311803,H5N1
20311803,H5N1
20311802,H5N1
20311802,H5N1
20311781,H5N1
20311781,H5N1
20311780,H5N1
20311780,H5N1
20311783,H5N1
20311783,H5N1
20311782,H5N1
20311782,H5N1
20311777,H5N1
20311777,H5N1
20311776,H5N1
20311776,H5N1
20311779,H5N1
20311779,H5N1
20311778,H5N1
20311778,H5N1
20311789,H5N1
20311789,H5N1
20197100,H5N1
20197100,H5N1
20311788,H5N1
20311788,H5N1
20197101,H5N1
20197101,H5N1
20311791,H5N1
20311791,H5N1
20197102,H5N1
20197102,H5N1
20311790,H5N1
20311790,H5N1
20197103,H5N1
20197103,H5N1
20311785,H5N1
20311785,H5N1
20311784,H5N1
20311784,H5N1
20311787,H5N1
20311787,H5N1
20197098,H5N1
20197098,H5N1
20311786,H5N1
20311786,H5N1
20197099,H5N1
20197099,H5N1
20311765,H5N1
20311765,H5N1
20311764,H5N1
20311764,H5N1
20311767,H5N1
20311767,H5N1
20311766,H5N1
20311766,H5N1
20311761,H5N1
20311761,H5N1
20311760,H5N1
20311760,H5N1
20311763,H5N1
20311763,H5N1
20311762,H5N1
20311762,H5N1
20311773,H5N1
20311773,H5N1
20311772,H5N1
20311772,H5N1
20311775,H5N1
20311775,H5N1
20311774,H5N1
20311774,H5N1
20311769,H5N1
20311769,H5N1
20311768,H5N1
20311768,H5N1
20311771,H5N1
20311771,H5N1
20311770,H5N1
20311770,H5N1
20311749,H2N3
20311749,H2N3
20311748,H3N2
20311748,H3N2
20311751,H5N1
20311751,H5N1
20311750,H2N1
20311750,H2N1
20311745,H4N6
20311745,H4N6
20311744,H4N6
20311744,H4N6
20311747,H4N6
20311747,H4N6
20311746,H4N6
20311746,H4N6
20311757,H5N1
20311757,H5N1
20311756,H5N1
20311756,H5N1
20311759,H5N1
20311759,H5N1
20311758,H5N1
20311758,H5N1
20311753,H5N1
20311753,H5N1
20311752,H5N1
20311752,H5N1
20311755,H5N1
20311755,H5N1
20311754,H5N1
20311754,H5N1
20377910,H5N1
20377910,H5N1
20377911,H5N1
20377911,H5N1
20377908,H5N1
20377908,H5N1
20377909,H5N1
20377909,H5N1
20377906,H5N1
20377906,H5N1
20377907,H5N1
20377907,H5N1
20377904,H5N1
20377904,H5N1
20377905,H5N1
20377905,H5N1
20377918,H5N1
20377918,H5N1
20377919,H5N1
20377919,H5N1
20377916,H5N1
20377916,H5N1
20377917,H5N1
20377917,H5N1
20377914,H5N1
20377914,H5N1
20377915,H5N1
20377915,H5N1
20377912,H5N1
20377912,H5N1
20377913,H5N1
20377913,H5N1
20377894,H5N1
20377894,H5N1
20377895,H5N1
20377895,H5N1
20377892,H5N1
20377892,H5N1
20377893,H5N1
20377893,H5N1
20377890,H5N1
20377890,H5N1
20377891,H5N1
20377891,H5N1
20377888,H5N1
20377888,H5N1
20377889,H5N1
20377889,H5N1
20377902,H1N1
20377902,H1N1
20377903,H5N1
20377903,H5N1
20377900,H5N1
20377900,H5N1
20377901,H5N1
20377901,H5N1
20377898,H5N1
20377898,H5N1
20377899,H5N1
20377899,H5N1
20377896,H5N1
20377896,H5N1
20377897,H5N1
20377897,H5N1
20377878,H5N1
20377878,H5N1
20377879,H5N1
20377879,H5N1
20377876,H5N5
20377876,H5N5
20377877,H5N1
20377877,H5N1
20377874,H5N1
20377874,H5N1
20377875,H5N1
20377875,H5N1
20377872,H5N1
20377872,H5N1
20377873,H5N1
20377873,H5N1
20377886,H5N1
20377886,H5N1
20377887,H5N1
20377887,H5N1
20377884,H5N1
20377884,H5N1
20377885,H5N1
20377885,H5N1
20377882,H5N1
20377882,H5N1
20377883,H5N1
20377883,H5N1
20377880,H5N1
20377880,H5N1
20377881,H5N1
20377881,H5N1
20377862,H5N1
20377862,H5N1
20377863,H5N1
20377863,H5N1
20377860,H5N1
20377860,H5N1
20377861,H5N1
20377861,H5N1
20377858,H5N1
20377858,H5N1
20377859,H5N1
20377859,H5N1
20377856,H5N1
20377856,H5N1
20377857,H5N1
20377857,H5N1
20377870,H5N1
20377870,H5N1
20377871,H5N1
20377871,H5N1
20377868,H5N1
20377868,H5N1
20377869,H5N1
20377869,H5N1
20377866,H5N1
20377866,H5N1
20377867,H5N1
20377867,H5N1
20377864,H5N1
20377864,H5N1
20377865,H5N1
20377865,H5N1
20377974,H5N1
20377974,H5N1
20377975,H5N1
20377975,H5N1
20377972,H5N1
20377972,H5N1
20377973,H9N2
20377973,H9N2
20377970,H5N1
20377970,H5N1
20377971,H5N1
20377971,H5N1
20377968,H5N1
20377968,H5N1
20377969,H5N1
20377969,H5N1
20377982,H5N1
20377982,H5N1
20377983,H5N1
20377983,H5N1
20377980,H5N1
20377980,H5N1
20377981,H5N1
20377981,H5N1
20377978,H5N1
20377978,H5N1
20377979,H5N1
20377979,H5N1
20377976,H5N1
20377976,H5N1
20377977,H5N1
20377977,H5N1
20377958,H5N1
20377958,H5N1
20377959,H5N1
20377959,H5N1
20377957,H5N1
20377957,H5N1
20377954,H5N1
20377954,H5N1
20377955,H5N1
20377955,H5N1
20377952,H5N1
20377952,H5N1
20377953,H5N1
20377953,H5N1
20377966,H5N6
20377966,H5N6
20377967,H5N1
20377967,H5N1
20377964,H5N2
20377964,H5N2
20377965,H5N1
20377965,H5N1
20377962,H5N1
20377962,H5N1
20377963,H5N1
20377963,H5N1
20377960,H5N1
20377960,H5N1
20377961,H5N1
20377961,H5N1
20377942,H5N1
20377942,H5N1
20377943,H5N1
20377943,H5N1
20377940,H5N1
20377940,H5N1
20377941,H5N1
20377941,H5N1
20377938,H5N1
20377938,H5N1
20377939,H5N1
